xbrl_name,formatted_name
InterestRateTypeLongTermBankLoan_BankSyariahIndonesiaTbkMember_CADMember,Bank Syariah Indonesia Tbk - CAD - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankSyariahIndonesiaTbkMember_CNYMember,"Bank Syariah Indonesia Tbk - CNY - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankSyariahIndonesiaTbkMember_CNYMember,Bank Syariah Indonesia Tbk - CNY - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankSyariahIndonesiaTbkMember_CNYMember,Bank Syariah Indonesia Tbk - CNY - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankSyariahIndonesiaTbkMember_CNYMember,Bank Syariah Indonesia Tbk - CNY - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankSyariahIndonesiaTbkMember_EURMember,"Bank Syariah Indonesia Tbk - EUR - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankSyariahIndonesiaTbkMember_EURMember,Bank Syariah Indonesia Tbk - EUR - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankSyariahIndonesiaTbkMember_EURMember,Bank Syariah Indonesia Tbk - EUR - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankSyariahIndonesiaTbkMember_EURMember,Bank Syariah Indonesia Tbk - EUR - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankSyariahIndonesiaTbkMember_HKDMember,"Bank Syariah Indonesia Tbk - HKD - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankSyariahIndonesiaTbkMember_HKDMember,Bank Syariah Indonesia Tbk - HKD - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankSyariahIndonesiaTbkMember_HKDMember,Bank Syariah Indonesia Tbk - HKD - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankSyariahIndonesiaTbkMember_HKDMember,Bank Syariah Indonesia Tbk - HKD - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankSyariahIndonesiaTbkMember_GBPMember,"Bank Syariah Indonesia Tbk - GBP - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankSyariahIndonesiaTbkMember_GBPMember,Bank Syariah Indonesia Tbk - GBP - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankSyariahIndonesiaTbkMember_GBPMember,Bank Syariah Indonesia Tbk - GBP - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankSyariahIndonesiaTbkMember_GBPMember,Bank Syariah Indonesia Tbk - GBP - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankSyariahIndonesiaTbkMember_JPYMember,"Bank Syariah Indonesia Tbk - JPY - Utang bank, nilai dalam mata uang asing"
